,deaths
488,3.0733206497877945
1029,0.03424540255470703
1511,0.0
517,0.336322869955157
2366,0.03537944454272068
1665,1.0777186398056324
1689,0.013328357413232393
2418,0.0
2104,0.0
2294,0.050530570995452245
2802,0.24126775237155235
51,0.008397081174583714
1499,0.0
2241,0.0
1767,0.012190810566994599
1548,0.0
1972,0.010848810970317653
945,0.06350550381033022
2922,0.0
1265,0.017882049998211795
1591,0.05684240443370755
2561,0.0
844,0.0568101121999716
2994,0.04332567913002036
2075,0.0
2732,0.0
2611,0.0
2951,0.11217427395201185
323,0.0
2070,0.005268551227440722
2837,0.0
2272,0.02596053997923157
171,0.04799751372878885
2250,0.8605341246290801
1003,0.0741042647004335
329,0.0
1926,0.0
804,0.0
139,0.0
947,0.0
272,0.11142061281337047
1840,0.0
873,0.0
1184,0.12640626975097966
587,0.0
1079,0.0906162730350685
1975,0.0
1564,0.36900369003690037
2719,0.5858230814294083
874,0.0
452,0.0
556,0.0
641,0.0
812,0.27887335165929644
1027,0.0
1839,0.013898927002835381
1957,0.027752338134487832
472,0.0
2470,0.0
1798,0.2569637167231987
976,0.22795486493674252
902,0.0
2325,0.0
800,0.0
450,0.11516756881262237
1730,0.866603307754136
392,0.07711289327575571
1961,0.024392028685025734
1084,0.19686589495235846
1503,0.0
1344,0.2770850651149903
2489,0.048765518734285015
566,0.0
2952,0.0
3,0.044642857142857144
502,0.06298815822625346
2572,0.05103082261686059
2982,0.10118641066504769
83,0.007888301648655045
1370,0.0876411387505295
913,0.0
1002,0.0
656,0.0
1486,0.0
1531,0.0
952,0.0
579,0.0
2403,0.0
2427,0.0
1815,0.07333797807194456
1882,0.0
1993,0.0
1139,0.3681076299212131
2871,0.5922106876611162
543,0.0
2385,0.03499562554680665
1135,0.26918355300562147
1532,0.0
1766,0.0851700088009009
2574,0.4188969048173144
438,0.4791566842357451
2123,0.08122157244964262
1386,0.5493562231759657
2916,0.11524388487135902
522,0.0
1524,0.024496895018556397
2471,0.0
1860,0.0
2509,0.0
539,0.0
568,0.0
2139,0.0
22,0.0
164,0.10223380872054388
1416,0.0
1600,0.029973323741869735
1786,0.1346024420728776
1830,0.044556330340633145
2365,0.0
2774,0.6685329879246229
337,0.0
1420,0.0
2253,0.0
1047,0.0
1868,0.0
151,0.0
520,0.0
1897,0.26668581334044494
466,0.0
2941,0.012646381870146951
1334,0.47969299648225133
2696,0.012698896465897114
317,0.03569293369145243
173,0.0
2563,0.0
911,0.0
2893,0.0
1913,0.026202017555351762
230,0.0
2741,0.388651379712398
2393,0.0
2494,0.03944928794035268
549,0.0
775,0.0
1215,0.020352919626320395
1593,0.0
80,0.0
2003,0.0164168568285916
1693,0.06413956769931371
1726,0.17582793573251343
443,0.06949874033533142
157,0.0
484,0.09034239768723462
2464,0.0
1992,0.02054442732408834
770,0.0
1481,0.0
1566,0.0
809,0.0
2291,0.0
1677,0.0
1247,0.32371086906847435
2275,0.008004034033152708
968,0.0
2954,0.0
729,0.058964350153896956
1214,0.0
198,0.025110107822802992
555,0.0
2805,0.0
2522,0.011548157549203813
1763,0.029251740478558476
1575,0.18610710463871957
2137,0.6224205214444701
1688,0.1515370680332555
648,0.0
2607,0.0
2903,0.17524534348087323
1922,0.029762790559242833
1895,0.29221822857309837
345,0.011650666418119116
1671,0.0
328,0.030621732521950214
1994,0.0
487,0.05928736586233474
2281,0.2940599882376005
730,0.0
258,0.05420549016027708
402,0.255261875478616
973,0.0
2345,0.0
503,2.787132737196609
1748,0.20716801325875284
1470,0.08307717869901138
2012,0.0
706,0.614498319731157
2583,0.4692632566870014
1666,0.07809035201067922
304,0.07211885186787827
30,0.0
277,0.2331636420160883
2529,0.031090338159244713
362,0.0
1083,0.0
713,0.509098201957714
52,0.0
1762,0.030129557095510694
2773,0.0
2992,0.0
446,0.0426003237624606
1683,0.12116806009935781
2410,0.0
1864,0.0
1073,0.3665017408832692
1506,0.014994302165177232
1126,0.0
1450,0.1350438892640108
1722,0.20472097339435455
2748,0.15051740357478832
2100,0.024569269985565554
2262,0.05230323088680128
2869,0.0
2046,0.1955512099731117
1053,0.38501026694045176
1851,0.11049045485237248
1189,0.06502584777449036
2640,0.0
756,0.08287407284631003
326,0.026196526340607235
1820,0.010117207852976736
2032,0.05425306151287816
2290,0.0
2562,0.17382235355466713
41,0.0
1048,0.0
2798,0.11372682815876266
2894,0.0
1902,0.039228198275005365
1142,0.06250390649415588
1177,0.06648494116082707
2881,0.0
1007,0.03206053028117085
1318,0.006785135125966034
1534,0.0
1210,0.11220825852782765
1221,0.1503397678753984
2549,0.0
1589,0.0
444,0.10291440737381728
1804,0.09374614530652522
2789,0.010630042626470932
430,0.0
1361,0.029034599564481005
297,0.18235940894097455
1668,0.030917157476541605
76,0.0
116,0.0
2766,0.08932160242954759
2501,0.08582674835005476
1966,0.0
122,0.0
532,0.0
136,0.0
2848,0.02209456473707468
1178,0.0
2853,0.0
553,0.0
1141,0.3653182913010904
1625,0.0
1118,0.10900779065053806
2068,0.011442564049752269
1983,0.0
2819,0.27244312130653814
1264,0.0
980,0.01812316502954076
867,0.0
1436,0.0762238695047354
1990,0.02076886332011049
866,0.12504689258471927
1559,0.0
2934,0.023493756534201035
1644,0.33153875424313095
2930,0.0
948,0.0
1836,0.0
82,0.16708903060514077
2714,0.0
2031,0.0
1325,0.0
1374,0.5974746737124421
1015,0.0
421,0.04422430567840085
1336,0.007334120528936772
1024,0.0
1287,0.0
2750,0.0
2419,0.0
2618,0.008461024291600741
1936,0.03470505045246709
927,0.0
1550,0.15867474850052363
2237,0.0
241,0.03230704616676897
2734,0.21510927551196007
2616,0.0
2527,0.0
1273,0.0
1709,0.39153201370021584
404,0.038887556630004344
2744,0.0
1480,0.0
1853,0.0
561,0.08492208398794106
1720,0.06326411185094975
1092,0.04952456418383518
199,0.022892084171649934
2675,0.0
216,0.008000928107660489
755,0.0
2838,0.015265544140320882
2064,0.0
1622,0.0
766,0.0
995,0.0
2707,0.0
2761,0.0
2890,0.0
2658,0.0
2988,0.0
2679,0.0
2753,0.0
88,0.09479571523367143
918,0.0
789,0.06344775077723494
1388,0.18984337921214997
1552,0.0
2036,0.12202562538133008
1151,0.0
251,0.3479067609880552
592,0.07539203860072376
2516,0.040011756645942136
2680,0.0
1492,0.0
1779,0.030090572623597028
2681,0.017043905099536405
1425,0.0
1831,0.07585469275056701
1087,0.20067972163780548
1095,0.8131772537302142
1042,0.0
296,0.2520302436292355
509,0.0713938943941514
2327,0.0
439,0.06772085463718552
448,0.06653802648213454
1078,0.0
2717,0.024574251099697738
533,0.03588366515755919
207,0.04118725586586241
1454,0.0
53,0.10031096398836392
1880,0.0
689,0.3518648838845883
1347,0.24160425223483933
2528,0.02742806988672207
141,0.0
514,0.9536524890329964
1023,0.0
1276,0.0
2386,0.02968856693287415
2693,0.0
2127,0.06158502252252252
2581,0.008281230590865803
1234,0.0
892,0.09036825062128172
138,0.0
941,0.0
2240,0.03990383176544528
719,0.2347050539821624
135,0.5230516326683106
2438,0.029203710482470474
764,0.0
1296,0.0
1570,0.03704487722269263
694,0.2665971898232582
156,0.008235807644476656
2768,0.020485422573296844
1976,0.05599272955942336
2475,0.17304031839418585
1685,0.0
986,0.0
1341,0.27225701061802343
1149,0.43769547831977723
1523,0.0
2449,0.0
1468,0.10147133434804667
391,0.0
2788,0.0786771744404086
2135,0.0
2119,0.0
295,0.07690532953933707
247,0.0
2014,0.0
2081,0.0
2828,0.020548437805015873
604,0.17415837963043593
2423,0.0
723,0.0
2078,0.0
413,0.04829751267809708
1110,0.6225580696406338
2084,0.03772873042822109
2112,0.030665204958563643
2677,0.0
2655,0.0
1749,0.3734536684042636
1054,0.49327354260089684
2554,0.042518814575449634
1738,0.16736401673640167
2077,0.10559166529788581
2368,0.0
876,0.0
193,0.014557894928393354
2769,0.5112910097997444
2949,0.0
449,0.06480881399870382
2044,0.07285266762184608
1750,0.16340670294295473
492,0.07174630506528913
2497,0.0
576,0.028573741683850597
1259,0.0
49,0.09493520672141263
629,0.017358298423866502
1909,0.0
119,0.0
1206,0.3189665483832383
2990,0.0
1867,0.171939477303989
435,0.10886189736586543
1350,0.1547508511296812
260,0.0
2644,0.0
2318,0.0
709,0.05085176709890669
919,0.013567968739400025
2634,0.0
2536,0.0
609,0.0
659,0.0
1875,0.0
979,0.0
1682,0.0
1289,0.03509510774198077
1802,0.028021408355983973
1586,0.0
642,0.0
939,0.04412478489167365
1891,0.0
1096,0.09744689144416294
2746,0.08118420696560495
2153,0.031230968628492013
671,0.5074702607501604
1332,0.061728156912974876
462,0.380430647492962
2657,0.0
361,0.40732275802765266
255,0.27921262041044254
2309,0.0
2647,0.0
1965,0.13605673565876972
1674,0.0
2042,0.05435727952687424
2089,0.07661308858005302
1896,0.0
186,0.006606503441988293
2055,0.021630715616174967
168,0.012702122524673874
1462,0.05794594980097795
2985,0.1182033096926714
591,0.09338812103100486
1360,0.21126463007563273
2037,0.01218917601170161
100,0.0
2231,0.02055540709983761
1197,0.03946797174093224
1764,0.015437876057012077
1075,0.5030813734121494
1736,1.3171832542716344
2504,0.0
585,0.0
554,0.0
2698,0.0
886,0.0
1657,1.074402907160258
1985,0.0
733,0.12071948814937025
1631,0.09232718176645517
1640,0.18436101120397444
575,0.0
1877,0.0
1275,0.0
542,0.026845757699139595
777,0.0
951,0.46977763858440336
2617,0.0
2451,0.13914011409489355
680,0.04626844954425577
1995,0.1171587927673972
1933,0.0
1203,0.03208624783417827
1794,0.08244795472857759
1539,0.0
2506,0.09603380389897244
1838,0.0
2556,0.0
1558,0.0
1001,0.040577828274630745
2018,0.0572737686139748
720,0.19966911974442353
1813,0.057592049006262906
2331,0.01307497188881044
2917,0.01743435963597057
841,0.0
2594,0.0
477,0.26571011026969577
2887,0.040254407857660414
1681,0.7884908009406557
646,0.0
1611,0.0
1822,0.0
1418,0.07080147267063155
1307,0.0
2332,0.06117704637220115
313,0.16004694710448397
2346,0.0
1714,0.05216393385613187
2619,0.05765798086555841
2413,0.03247754989363602
2521,0.0
1888,0.0
394,0.0
2246,0.024636306524925784
2307,0.0
1080,0.6115272894052897
1651,0.31570855981990886
2901,0.0
797,0.0
167,0.021100518650748436
2578,0.04035105417129022
2683,0.01719986240110079
617,0.0
630,0.0
2591,0.17551484354105376
1390,0.0585171747908011
2824,0.0
2021,0.13082155939298795
1349,0.5767751858497822
1495,0.0
1098,1.7830678028899591
2810,0.0
1628,0.0
2770,0.08232485387338437
1940,0.15833982311179762
273,0.0
1429,0.0
201,0.10037710781725491
2460,0.0
1061,0.0
721,0.7137249304118193
1201,0.48088482808367394
1031,0.03094873342308466
1919,0.0
1132,0.038791828501326196
1494,0.01922559310954743
2995,0.0
1166,0.7939486497299212
407,0.0
2600,0.0
1406,0.5001136621959537
1131,0.0
1528,0.0
1846,0.0
1342,0.0
1707,0.0
2626,0.06519258977562883
2375,0.0
2860,0.0
2715,0.09641527989355753
1145,0.12600607979335002
1771,0.012606207296472783
2091,0.020757223513782796
1383,0.05641589800005642
1599,0.0
1105,0.3512848920474505
1430,0.0
1488,0.0
1253,0.0
393,0.048410242224104845
2818,0.08845643520566121
1741,0.0
105,0.0
528,0.8867431893196709
1884,0.0
1691,0.179265013444876
91,0.3802797772647019
1652,1.4895105619167501
747,0.011051311238078398
778,0.17088174982911825
633,0.0
2496,0.05077057033120182
1382,0.2832288084159417
1281,0.04433803316484881
2304,0.0
1356,0.12840267077555212
2718,0.0
975,0.4823538869684058
471,0.0
1577,0.0
833,0.4278303652601743
0,0.07194115213755148
86,0.0
2405,0.0
2821,0.0
857,0.038298035310788556
1320,0.0
2379,0.0
1496,0.0
467,0.04746535029428517
1929,0.023224487900041803
427,0.043434826043521696
128,0.0
2128,0.02440929505955868
412,0.11288805268109126
1461,0.0
2445,0.0
2967,0.0
1439,0.0
1505,0.0
2897,0.0
483,0.0
2062,0.0
508,0.0
2255,0.0739316871211001
772,0.05368551028077522
382,0.4512344485270418
70,0.0
1115,0.14150275930380643
1978,0.4052877111592091
2620,0.0
1916,0.01925768060494794
395,0.08067769261799113
2482,0.02910144063771733
1697,0.384218392339076
1474,0.0
1943,0.5835169524738506
2302,0.0
154,0.05857186513191403
2754,0.10814796608086519
607,0.045772874994278394
1498,0.0
2790,0.010008006405124099
2284,0.10591537361648043
1527,0.008938467589116521
50,0.08415905174895798
2057,0.0
1635,0.02614618331089119
2781,0.08714596949891068
2389,0.0
1123,0.0
98,0.0
734,0.2103565543596396
456,0.7391479639833356
1181,0.0
590,0.02923292797006548
1117,0.0
2028,0.0877680582779907
410,0.03986763943706893
964,0.0
701,0.02267008229239872
61,1.2593525446329357
1183,0.04584842510659759
405,0.17480480130520917
162,0.0
1805,0.20753346477119436
59,0.31518398865337643
2455,0.0
1035,0.0
320,0.0
2725,0.0
683,0.16554560345728925
1369,0.08901548869503294
658,0.0
2267,0.5833625014584063
1718,0.0
2358,0.0
515,0.0
530,0.0
2955,0.0
2414,0.2724300762804214
577,0.15308778053335784
547,0.0
129,0.0
2428,0.011482110871262573
2151,0.09126924140999569
1475,0.0
896,0.07375356475562986
14,0.06672449456195369
2326,0.0
627,0.06676681689200467
1869,0.0
1721,0.0423758740024013
1565,0.34855350296270476
1619,0.03609196231999134
111,0.0
684,0.04698696111828968
1146,0.12376390796915804
473,0.025049472708599484
2362,0.03097461630194056
2009,0.0
2653,0.0
331,0.0
160,0.05834646128712294
2625,0.01785108623859762
2987,0.0
1497,0.0
26,0.08163709589637531
2858,0.0
1592,0.08476491862567812
1740,0.0
2629,0.6266378033496639
1653,0.37686226085283125
2330,0.0
2095,0.5937646749814945
2424,0.043153856444381154
2013,0.15851090328570458
909,0.0
1082,0.16479540292476016
893,0.0
1478,0.0
2108,0.14074493769329874
856,0.0
2674,0.22482560824441583
15,0.01926448207439943
593,0.0
2661,0.0
2125,0.3504482477587612
2531,0.0
470,0.14534883720930233
2492,0.0
1246,0.016381894729944467
1351,0.132579105532968
2886,0.0
2136,0.021673638353670432
1242,0.12141226749550775
2487,0.0
2049,0.21220821370615403
1910,0.048134777376654635
1520,0.0
291,0.8686830997411441
2582,0.10053282396702523
2296,0.0
860,0.0
1517,0.0
1340,0.0
1987,0.0
693,0.6248828344685371
228,0.3071182328416882
2297,0.0
983,0.0
1136,0.3186748437746371
2993,0.0
1843,0.07206199026739238
1324,0.0
594,0.0
493,0.24052916416115455
666,0.028061510831743183
1448,0.0
1056,0.10737390277293105
1401,0.4374453193350831
113,0.1448016217781639
1989,0.3105911585050212
2495,0.0
2457,0.1304631441617743
2959,0.0
266,0.26057705974321316
1513,0.03580892358375707
2972,0.019558754498513534
324,0.0
1404,0.07149495960534782
1711,0.0
2825,0.06991866129069849
567,0.015222785465284439
1918,0.11295123254216592
2029,0.0
859,0.0
63,0.0
897,0.0
144,0.0
2367,0.05768676088837612
2900,0.0
58,0.011275228323373548
2816,0.029478524894614274
2,0.04019131063863993
209,0.08576496501179268
946,0.0
252,0.0
396,0.08262869419120279
1313,0.0
1387,0.046635265587837524
1755,0.04806652406931193
548,0.0
967,0.03088516894187411
1235,0.0
2087,0.048632928383149664
2694,0.2947107834675671
2827,0.1695867383170636
1871,0.0
582,0.4997593858345142
2430,0.0
1294,0.20217336365933788
1679,0.0
1398,0.21211157068618094
188,0.1641677348949356
208,0.0035210027815921973
2313,0.0
1979,0.027170959678295838
1326,0.0
935,0.0
2394,0.0
270,0.0
2065,0.0
1529,0.0
290,0.7130475406006811
1638,0.15894154563428514
837,0.0
1551,0.0
2543,0.0
301,0.018521536843041086
1052,0.39054872095293885
314,0.0
2705,0.0
1305,0.0
2440,0.0
2926,0.029107562144645178
926,0.0
651,0.0
2380,0.0
190,0.05391541441698181
717,0.028115950178536284
1921,0.22333060373706543
1285,0.0
2074,0.06630764440651775
1602,0.0
1734,0.5864984022974558
2771,0.0
933,0.0
1182,0.16867673104495234
1510,0.0
1241,0.4716981132075472
521,0.7659900421294523
1399,0.0
1355,0.3065195372887681
437,0.18303421255713637
458,0.0
2511,0.0
1243,0.0
2977,0.0
127,0.0
2713,0.0
1590,0.009455609067298722
210,0.024634568570321615
318,0.0
2480,0.10660980810234541
663,0.014912908613696015
559,0.47020392001583844
1950,0.02066383509508182
2553,0.011584398132595021
2041,0.0
373,0.26771969747674185
1238,0.0722906497208204
910,0.0
1427,0.005555401238854476
117,0.05456132693147097
2642,0.05541701302299806
1308,0.0
2473,0.7199424046076314
2708,0.04156535112330361
2069,0.0
2933,0.048832893837288796
1947,0.024414658561000023
55,0.30803080308030806
662,0.3091100807441753
1138,0.0
2939,0.0
460,0.03438759983150076
602,0.0
883,0.0
2468,0.040438624278002065
1595,0.0
1473,0.0
2088,0.11407917587233637
1223,0.04592949822023194
354,0.02696762536574842
1542,0.0
1973,0.0
46,0.3023888720895071
2316,0.17627906012152886
681,0.34296320206584896
1854,0.0
344,0.03998560518213443
2052,0.0
2369,0.0
652,0.0
441,0.0
2966,0.0
634,0.02943254061690605
2865,0.0
1545,0.0
2406,0.0
2285,0.0
2479,0.049536830633576064
381,0.10583690532888819
1014,0.0
1493,0.0
2306,0.48947626040137054
1752,1.4137898248471494
1217,0.0
1560,0.0
2102,0.025787152840454887
150,0.08342370901810295
1301,0.058445353594389245
784,0.02555061576984005
103,0.0
351,0.016678094249763728
558,0.0
2692,0.0
1389,0.12097018085042037
2665,0.0
1046,0.0
1251,1.2292654112879178
2354,0.024687091120053323
993,0.0
1159,0.2928419919587172
885,0.0
1293,0.0
417,2.8300966136430175
2477,0.058003496890557636
2800,0.026673779674579887
1623,0.019062142584826535
350,0.17093545436864585
687,0.41141152723672875
1785,0.11681542216146418
2759,0.17334026694401108
1974,0.0
925,0.028169172784072022
1670,0.0
2054,0.05428822705508084
464,0.11974613818704347
1793,0.04759185227489054
2034,0.17016207938061004
1412,0.08876461842309655
1081,0.27544707178574457
1402,0.0
511,0.0
1629,0.0
2132,0.6710081051986232
1116,0.018573723753006623
931,0.0
359,0.08096459978575521
451,0.20601565718994644
541,0.0
2571,0.0
385,0.13379119653926771
1800,0.0
2005,0.03600295224208385
202,0.03374486931974886
1396,0.0
678,0.09471490812653911
2276,0.142314075103238
1028,0.0
406,0.0274228048044754
288,1.07875348522511
1537,0.0
269,0.2069108214359611
2238,0.04132207011764984
2613,0.0
1272,0.0
1405,0.0
929,0.0
697,0.41315138705099724
792,0.0
1113,0.0
1667,0.27948574622694244
1377,0.046947254759277954
1554,0.02015519500151164
2687,0.2468221646303838
922,0.0
2792,0.024617202501107775
2866,0.0
1981,0.09117848187827672
2709,0.03709290536363412
754,0.07583110895413735
2462,0.0
2902,0.0
233,0.288737782782566
2513,0.0
1632,0.0
2333,0.061789421651013345
1541,0.0
62,0.03829381889895697
485,0.27511577788986197
2885,0.0
787,0.0
2776,0.06335730351316247
1562,0.09190331770976932
2815,0.034777770049384434
2899,0.0
2749,0.0
1284,0.02333450005833625
2282,0.018240319862249103
2808,0.04999625028122891
365,0.054790717721875014
2439,0.0
1403,0.11657276083155237
1862,0.0
1901,0.02293472776478143
2141,0.0246669955599408
2073,0.0
2797,0.0
44,0.010913486067570848
2621,0.0
2915,0.0
1507,0.2938978579560558
803,0.0
2868,0.0
1172,0.5885616828290439
1469,0.017335228651665917
1701,0.012962602890660445
1434,0.0
1104,0.0
637,0.03321872871925191
2085,0.023423317912982373
1254,0.08761690497522703
1712,0.0
400,0.0
2913,0.0761904761904762
2758,0.07521624670928921
2555,0.0
2971,0.05706176563988568
93,0.044728920378048834
285,0.3786131305578976
1848,0.0
2695,0.013252580940138092
2804,0.08899172376968942
89,0.06370691734696284
2823,0.0
1381,0.14200511218403863
660,0.0
1421,0.0
414,0.8755289654166059
2908,0.049144879103597404
13,0.07532956685499058
77,0.0
1733,0.08368340892734606
982,0.0
1237,0.40543279951348066
581,0.03930431364842291
2124,0.13445235433148875
2544,0.032124385621125
240,0.0
360,0.11650123491309008
1567,0.12653422750854107
2520,0.0
2651,0.0
40,0.18299266199425404
2639,0.029280433350413585
2404,0.06155929699282834
1106,0.49261083743842365
1040,0.0
2063,0.0
1970,0.16238619126878975
1535,0.0505203597049611
740,0.08720296490080663
2030,0.0
1193,0.07879289288106213
1359,0.0949893137022085
534,0.04468408352944681
1303,0.0
